"","text","age","gender"
"285","Helleputket ja tulvat; kaupungit sopeutuvat äärisäihin vain, jos päätöksentekijät löytävät ratkaisuja, jotka huomioivat teknologiset ja luonto-, sosiaali- ja terveysperustaiset kysymykset. #kestävyys #ilmastonmuutos #HelsinkiSustainability @niemela_jari https://t.co/hEGB8d6yIn",">=40","male"
"286","Onko sote-työpaikoilla havahduttu kesällä siihen, miten ilmastonmuutos voi vaikuttaa työkykyyn, työterveyteen ja työturvallisuuteen? 

🌍 Ilmastonmuutokseen sopeutumisen suunnitelma on hyvä lukupaketti tärkeästä asiasta.

#sote #ilmastonmuutos #työterveys

https://t.co/QcPP93Ke7c",">=40","male"
"287","❤️‍🩹Millaisia terveysriskejä ilmastonmuutos aiheuttaa?
🍃 Miten luontokato liittyy hyvinvointiin ja terveyteen?
@jyriwuorisalo avaa blogissamme näitä hellekesänä puhuttaneita teemoja: https://t.co/TzSwINffvc #ilmasto #ilmastoturvallisuus #varautuminen #sopeutuminen #terveys https://t.co/5u9mrsqhH3",">=40","male"
"288","Myös Pohjois-Savossa varaudutaan ja sopeudutaan sään ääri-ilmiöihin ja luontokatoon sekä niiden aiheuttamiin erilaisiin terveys- ja turvallisuusuhkiin. #ilmastoturvallisuus #varautuminen #sopeutuminen #humansecurity #ilmastonmuutos

https://t.co/T2IIG4bagd",">=40","male"
"289","🔹Tekoäly
🔹Pandemiat ja muut kriisit 
🔹Ilmastonmuutos ja terveys

Muun muassa nämä ovat teemoina Akatemian nelivuotisissa #tutkimus​ohjelmissa. Tutustu akatemiaohjelmiimme @AKA_ohjelmat

Verkkosivullamme 👉 https://t.co/MJOReeMa9h

Selaa tuore esite 👉 https://t.co/frlu2JgUFZ https://t.co/j1y8zVpOl6",">=40","male"
"290","#Ilmastonmuutos vaikuttaa myös terveyteen. Tutustu @AKA_ohjelmat #CLIHE’en. Se tutkii ja ennakoi ilmastonmuutoksen aiheuttamia #terveys-riskejä ja #epävarmuus-tekijöitä sekä #terveysvaikutus’ten yhteiskunnallisia seurauksia. Lue lisää👉 https://t.co/GTptu1mlyZ https://t.co/Vkzf8M2JmR",">=40","male"
"291","@Dragofix @lapinpuolustaja @MariPantsar Kansainvälinen ilmastonmuutospaneeli väittää, että ilmastonmuutos on totta ja tarvitsee lisätutkimusta? Oho! En ois arvannut! Yhtä puolueetonta, kuin tupakkafirmojen masinoimat tutkimukset tupakan terveyshyödyistä.","<=18","male"
"292","”Raportin skenaariot osoittavat myös, mitä seuraa, jos ilmasto lämpenee kolme astetta. Sen seurauksiin on varauduttava.”

#ilmastonmuutos #varautuminen #terveys #talous  https://t.co/YUSFKjZS8g",">=40","male"
"293","#Luontokato ja #ilmastonmuutos ovat pari, joiden ratkaisusta riippuu ihmisten terveys. Lue @MariPantsar ja @niemela_jari ajatuksia @MaasTul. https://t.co/m2J8xrna2J",">=40","female"
"294","Museot rajoittavat kävijämääriä. Vapaaehtoista ilmastonmuutoksen edistämistä kokoontuu seuraamaan 100000 ihmistä? #hyvinvointi #terveys #ilmastonmuutos ⁦@ilmastoinfo⁩ #korona ⁦@iltasanomat⁩  https://t.co/fjWJUe9ax0",">=40","male"
"295","Sosiaalisen ja taloudellisen kestävyyden saavuttamiseksi ekologinen perusta on pidettävä kunnossa, eli #luontokato ja #ilmastonmuutos on pysäytettävä.

Ihmisen terveys on riippuvainen myönteisestä vuorovaikutuksesta eläinten ja ympäristön eli #luonnonmonimuotoisuus'den kanssa. https://t.co/TiPUvwTRd4",">=40","male"
"296","Sosiaalisen ja taloudellisen kestävyyden saavuttamiseksi ilmastonmuutos ja luontokato on pysäytettävä. Ihmisen terveys on riippuvainen vuorovaikutuksesta eläinten ja  luonnon monimuotoisuuden kanssa. @niemela_jari ja @MariPantsar https://t.co/u4e9v5RA2o",">=40","male"
"297","🔹Tekoäly
🔹Pandemiat ja muut kriisit 
🔹Ilmastonmuutos ja terveys

Muun muassa nämä ovat teemoina Akatemian nelivuotisissa #tutkimus​ohjelmissa. Tutustu akatemiaohjelmiimme @AKA_ohjelmat

Verkkosivullamme 👉 https://t.co/MJOReeMa9h

Selaa tuore esite 👉 https://t.co/frlu2JgUFZ https://t.co/GXcw026hTl",">=40","male"
"298","Kansainvälisen ilmastopaneelin #IPCC:n tuore raportti on maailmalle karua luettavaa. Syöpäjärjestöt ottaa kantaa yhteiskunnallisessa linjapaperissaan: ""#Ilmastonmuutos on aikamme merkittävin #terveys:riski."" https://t.co/2F5IN7rygP #syöpä @WWFSuomi @yministerio @luonnonsuojelu",">=40","male"
"299","Ilmastonmuutos voi lisätä terveyskeskeisyyttä: sillä tulee olemaan erinäisiä kielteisiä terveysvaikutuksia (kuumuus, eläinperäisten tautien kasvu, ilmanlaadun huononeminen jne.), joita voi estää vain rajallisesti 👉ihmiset saattavat kompensoida panostamalla terveyteen muuten.",">=40","female"
"300","Ei lihansyönnin lopettaminen ole valtava teko eikä vaadi muuta ponnistelua kuin päätöksen. En halua syyllistää lihan syöntiä. Tärkeää on sydä sitä mistä nauttii.#terveys #hyvinvointi #ilmastonmuutos ⁦@yksi_elama⁩ ⁦@kasvistieto⁩ ⁦@KRuoka⁩  https://t.co/EpUwFdfkZ4",">=40","male"
"301","Olemme vaikeiden haasteiden edessä (#ilmastonmuutos, #luontokato, #terveys ym.). Suomi on upea ja turvallinen maa - paras meille. Onko meillä varaa heikentää suomalaisen tieteen tulevaisuutta ja nuorten tutkijoiden intoa? @AnnikaSaarikko @kurvisentwiit #tiede #yliopistot https://t.co/O8JsKpWEI3",">=40","male"
"302","No onpas kiva soppari.
Kumppanuus määrittelee kuusi painopistealuetta - Agenda 2030: n rahoitus, ilmastonmuutos, terveys, digitaalinen yhteistyö, sukupuolten tasa -arvo ja naisten vaikutusmahdollisuuksien lisääminen, koulutus ja taidot.
  https://t.co/Est0wLQXbm","30-39","male"
"303","Onkohan Suomen demokratian aikana ylipäätään koskaan kansalle annettu niin selektiivistä tietoa, mitä viimeisen kahden vuoden aikana.
#korona #ilmastonmuutos #maahanmuutto #talouspolitiikka #tyoellisyys #rikollisuus #kansanterveys #työelämä #ammattiyhdistys #yleastudio","<=18","male"
"304","Puunhalaus kannattaa, ai miksikö? Katso mitä sanoo tj:mme @AstromCia ja @Vappendaali 
https://t.co/obhzPfYf14 #puunhalausviikko #lähiluonto #kaupunkiluonto #elonkirjo #terveys #ilmastonmuutos @VYLry @LukeFinland",">=40","male"
"305","Samassa veneessä: terveellisempi ruokaympäristö on myös kestävän ruokajärjestelmän perusta. Näitä molempia tavoitteita kohti meitä ohjaa #terveysvero. #ylipaino #ravitsemus #ilmasto #ilmastonmuutos https://t.co/gH8pplh7Bs",">=40","male"
"306","Tuli mieleen #terveystarkastus #koulu lapselle näytettiin #kasvis kuvia julisteesta ja kyseltiin, että tunnistaako. Kerrottiin, että niitä pitäisi syödä joka pv. 

Ihmeteltiin, että miksei koulu sitten satsaa #kasvisruoka ja tarjoa sitä enemmän? Kuva on vain kuva

#ilmastonmuutos",">=40","female"
"307","@MatiasTurkkila Mielenterveyspotilaat päästetty ääneen. Kyllähän tuon jo naamasta näkee ja ku nuiden juttuja lukee niin heittää aika pahasti. Hyviä äänitorvia tämmöset ku mielialat vaihtelee ku kanalla ja ahistaa ilmastonmuutos. Toisaalta säälittää heidänpuolestaan, heitä käytetään hyväksi.",">=40","male"
"308","⁦@TiinaSantonen⁩ pohtii #ilmastonmuutos #työturvallisuus hallinnan keinoja työtoksikologian kannalta ⁦@tyoterveys⁩ #proffa hommat https://t.co/3BtjCSeXDU",">=40","female"
"309","Kehityksen suuntaan voi vaikuttaa monin tavoin. #ilmastonmuutos #ympäristöjaterveys @aktivistimummot Vieraskynä | Tulevaisuuteen katsova sijoittaja turvaa monimuotoista luontoa https://t.co/uiKj30l8xl",">=40","female"
"310","Ilmastonmuutos ja hengitysterveys https://t.co/AK3y9zgfDs Keskiviikkona dosentti Timo Hugg valoittaa asiaa lisää.",">=40","female"
"311","Ilmastonmuutos ja hengitysterveys https://t.co/AK3y9zgfDs Saimme Sitä on nyt ilmassa -ohjelmaamme hyvin esille.",">=40","female"
"312","Jokainen ilmastopäätös on terveyspäätös. Lue Hengitysliiton mielipidekirjoitus sään ääri-ilmiöistä ja niiden vaikutuksista hengitysterveyteen @hsfi: https://t.co/AdxJO39EuU.
#ilmastonmuutos #hengitysterveys",">=40","male"
"313","Sitä miettii miten ihmiskunta ratkaisee edessään olevat äärimmäisen vaativat globaalit / kansalliset haasteet vähentämällä työntekoa. Edessä pikemminkin enemmän työtä. Yhä useammalta. Yhä vanhempana. 

#ilmastonmuutos #ruoka #terveys #talous #teknologia #muuttovirrat https://t.co/5kKF0X2ZRf",">=40","male"
"314","@TereSammallahti @veronikahonka Tässä ei kyllä oo tiedossa tarpeeks tietoa, en tarkalleen ottaen muista mutta joskus 9-11v oli meikäläiselläkin jotain ilmastonmuutos pelkoa jota tarkkailtiin koulun terveystarkastuksissa. Tästä en kuitenkaan millään tavalla syyttäisi vanhempiani, jotenkin asia vain liipaisi mua","30-39","male"
"315","Hieno viikko takana. Innostuneiden tutkijoiden kanssa mietitty omaa kasvua ja kehitystä; ydinvoiman, merenkulun ja kemianteollisuuden #työturvallisuus. #Ilmastonmuutos pohdittu! @tyoterveys Su lähtö @lborouniversity, #proffa vierailu, #humanfactors kirjaan liittyen.@TSRahasto",">=40","female"
"316","@YkaYrittaja @veronikahonka Itseasiassa juuri tuossa iässä valvottaa monetkin asiat. Maailmankuva avartuu, ja muutos pelottaa. Tässä ajassa se on nyt pinnalla oleva ilmastonmuutos. Itse pelkäsin lapsena ydinsotaa.

Mielenterveys taas ei ole mikään naljailun asia, eikä liity tähän mitenkään. Häpeäisit itse.","30-39","female"
"317","Suomen Unicef: Pitkittynyt koronatilanne ja huoli ilmastonmuutoksesta nakertavat suomalaisnuorten uskoa tulevaisuuteen #nuoret #mielenterveys #ilmastonmuutos
https://t.co/YhOldq8OU2","19-29","female"
"318","Yli 70 % vastaajista sanoi olevansa huolissaan ilmastonmuutoksen vaikutuksista tulevaisuuteen. Lähes 2/3 toivoi, että mielenterveyteen liittyvistä asioista puhuttaisiin kouluissa enemmän. #nuoret #tulevaisuus #ilmastonmuutos #mielenterveys https://t.co/AxBAmha2Ms",">=40","male"
"319","Dosentti Timo Hugg Oulun yliopiston ympäristöterveyden ja keuhkosairauksien tutkimuskeskuksesta kertoo tänään 1.9. klo 18 ilmastomuutoksen vaikutuksista hengitysterveyteen. Osallistu maksuttomalle luennolle täällä: https://t.co/VrWFm1RdyT.
#ilmastonmuutos #hengitysterveys https://t.co/E3QCIXg3y3",">=40","male"
"320","Ilmastonmuutos ja hengitysterveys https://t.co/XIsSVA2bu4","<=18","male"
"321","#MinäTutkin miten työyhteisö yhdessä voi ymmärtää ja edistää työn muutoksia. Nyt fokuksessa #digitalisaatio ja #ilmastonmuutos monine vaikutuksineen. @tyoterveys",">=40","female"
"322","Kaikki listalla olevat nuorten toiveet ovat tärkeitä, sitoudun paneutumaan erityisesti näihin: 
1. Sujuvat mielenterveyspalvelut 
2. Lasten ja nuorten ääni kuuluviin päätöksenteossa 
3. Ilmastonmuutos otettava vakavasti https://t.co/ToRhnudChM","<=18","female"
"323","#minätutkin eriarvoisuutta ja sosiaalista kestävyyttä; etenkin terveyseroja ja köyhyyttä, ja yritän ymmärtää niiden taustalla olevia mekanismeja. Usein hyvinvointivaltiokontekstissa, mutta yhä useammin myös uusien haasteiden, kuten ilmastonmuutos, näkökulmasta. @THLorg",">=40","female"
"324","#metsienterveys #metsätuhot raportoinnin voi tehdä näinkin. Saksassa AFZ - der Wald julkaisemassa koosteessa noin 100 tuhonaiheuttajan tai tuhotyypin trendit ja vahingot koottuna osavaltioittain +Sveitsi +Itävalta
Lisää metsien terveyden seurantaa 
👉 #ilmastonmuutos varautuminen https://t.co/AfZsuszIT5","<=18","male"
"325","@SinimaariaRanki @mukamasworld @tyoterveys 🙏 Tässä rintamassa innolla mukana! 🌟 Oppimisen kyky nousee entistä enemmän arvoonsa myös siksi, että oltava taitoja kohdata #ilmastonmuutos ym. maapallon haasteista koituva, kiihtyvän #taloudenmurros .","30-39","female"
"326","https://t.co/yn0mfFX87L

#herätys #tuulivoima #luonto #maisema #melu #terveys #kodit #omaisuus #uhrit #realismi #vihreäsiirtymä #ilmastonmuutos","30-39","female"
"327","Erinomainen kannanotto!
#ilmastonmuutos #terveys #politiikka #kansainvälinenyhteistyö #UnitedNations 

Yli 200 lääkärilehteä vaatii pikaisia ilmastotoimia – päättäjien saamattomuus ”suurin uhka kansanterveydelle” | Iltalehti https://t.co/u0XjTLIqb7",">=40","male"
"328","https://t.co/sCYkDhftaw Lääketieteen julkaisut: #Ilmastotoimet eivät voi odottaa pandemian loppua #Pandemia #Ilmastonmuutos #Terveys #Ympäristö @Vastuullisuus",">=40","male"
"329","Terveysalan @mediuutiset lehden pääkirjoitus ”Ilmastonmuutos on suuri terveysuhka”. Ilmastomuutoksen torjunnan toimenpiteet eivät ole ”pois” monien muiden hyvien asioiden tekemisestä, vaan ne ovat välttämättömiä, jotta muita hyviä asioita voidaan tehdä.",">=40","male"
"330","Ilmastonmuutos on suuri terveysuhka Suomessakin – Jopa 75 prosenttia aikamme tartuntataudeista on peräisin eläimistä https://t.co/I01LkrCV4M",">=40","male"
"331","Ilmastonmuutos on suuri terveysuhka Suomessakin – Jopa 75 prosenttia aikamme tartuntataudeista on peräisin eläimistä https://t.co/81gQ5YeYKP",">=40","male"
"332","Ilmastonmuutos on suuri terveysuhka Suomessakin – Jopa 75 prosenttia aikamme tartuntataudeista on peräisin eläimistä https://t.co/O8yp917575",">=40","male"
"333","@JuFF1 @FBossfighter @SannaHellstrom @errorflyn Väestönkasvu pitää saada loppumaan, mutta tässä kyllä onnistutaan jos yhteiskunnat pysyvät vakaina ja panostuksia koulutukseen ja seksuaaliterveyskasvatukseen jatketaan. Ilmastonmuutos uhkaa myös tätä kehitystä. 3/",">=40","female"
"334","#minätutkin väitöskirjassani terveyspolitiikan ja ympäristön hallinnan yhteyksiä ja haasteita eli mm. sitä, millaisena riskinä ilmastonmuutos nähdään ihmisen terveydelle ja miten tätä riskiä pyritään yhteiskunnallisesti hallitsemaan.","30-39","female"
"335","Ahdistuksen aktiivinen luominen on harvoin ratkaisu rakentaviin ratkaisuihin. Sitä meillä kuitenkin tehdään monella suunnalla! #imasto #ahdistus #mielenterveys #ilmastonmuutos #Suomi
https://t.co/cCbhPv7bnH","30-39","male"
"336","EU:n tilaa käsitellyt puhe jäi valjuksi. Ajankohtaisia aiheita #Afghanistan #Terveysunioni #maahanmuutto #ilmastonmuutos käsiteltiin oikeassa valossa, mutta uutta visiota EU:n suunnasta ei kuultu. Kuuman keskustelun ytimessä ollut  #metsät jäivät käsittelemättä. #SOTEU",">=40","female"
"337","Haastan sisäministeri @MariaOhisalo twiiteistään jotka pelottelevat nuoria #ilmastokriisi termillä joko viittaamaan kyseiseen termiin tieteellisessä kirjallisuudessa, tai lopettamaan nuortemme pelotteleminen. #opehommat #mielenterveys #nuoret #ilmastonmuutos",">=40","male"
"338","Ilmastonmuutos lisää tarttuvien tautien esiintyvyyttä, heikentää vesivarantoja, ruuan saatavuutta ja pääsyä terveyspalveluihin. Autamme etenkin naisia ja heikommassa asemassa olevia ennakoimaan ja selviytymään haasteista paikallisesti.

#keposelonteko

https://t.co/u304tPOR6B https://t.co/JXQKx6aX2c","30-39","male"
"339","Tehy: .@Ilmastopaneeli1 iin tarvitaan sosiaali- ja terveystieteiden asiantuntemusta #ilmastonmuutos #ilmastolaki 
https://t.co/a7bg7oUaaq",">=40","female"
"340","Oishan se kova jos alkudrinkin ja ruokaviini lisäksi saisi jälkiruoaksi muffinsseja. Sillä ehdolla tietty että sais valita pihvin.
#Kannabis #alkoholi 
#ilmastonmuutos 
#ruoka 
#terveys",">=40","male"
"341","Ihmishenkiä vaakalaudalla - luottamus uusiutuvaan energiaan vaarallista
Epäonnistunut #ilmastonmuutos -teoriaan pohjautuva #vihreäsiirtymä kostautuu kylminä talvina ja kylmien talvien jälk.energiapulana,pilviin nousseina hintoina ja terveyshaittoina
#ilmastonmuutos #ilmastokriisi",">=40","male"
"342","#PresidenttiNiinistö #YK:n yleiskokouksessa: ”Helsingin hengelle” nyökytellään https://t.co/H4oAz2gXLW #Politiikka #Ilmastonmuutos #Ihmisoikeudet #Terveysturvallisuus @Vastuullisuus",">=40","male"
"343",".@Unicef_finland hieno #näkyviin-kampanja nostaa näkyviin lasten ja nuorten esille nostamia politiikkateemoja. Lupaan edistää ihan jokaista, mutta tässä kolme nostoani:

🌍 Ilmastonmuutos on otettava vakavasti
🌱 Sujuvat mielenterveyspalvelut
👨‍👦 Turvallinen aikuinen https://t.co/drPv3IpAfU",">=40","female"
"344","Hätkähdin hieman miten ajankohtaisia monet Kansanterveys-lehden artikkelit, vuodelta 2008:
- ilmastonmuutos ja terveys
- kv-yhteistyö terveyspolitiikassa
- tartuntatautien torjunta
- terveysseurannan merkitys
jne

Pitääkin perehtyä noihin vanhoihin julkaisuihin hieman uudelleen. https://t.co/77fZ7Y3R1A",">=40","male"
"345","Työpaikoilla on jo hyviä työturvallisuuden hallinnan keinoja poikkeamien ja riskien ennakointiin, analysointiin sekä jälkihoitoon. Pandemiassa näitä harjoittelimme. Oppimisalusta #ilmastonmuutos hallinnalle.   @tyoterveys  https://t.co/ScDi42cFPx",">=40","female"
"346","Kestävyyspaneelin jäsen prof. @jouni_jaakkola tutkii #ilmastonmuutos’ksen vaikutuksia #kansanterveys'teen.  

Jaakkolan mukaan ilmastonmuutoksen vaikutukset terveyteen näkyvät jo nyt ja siksi riskeihin tulisi varautua, myös Suomessa. #ympäristöterveys 

https://t.co/YZeVGC1Xgl",">=40","male"
"347","https://t.co/vIKPXGvV8h #ilmastonmuutos, #kansanterveys, #ympäristöterveys",">=40","male"
"348","Kun #yle on hokenut tarpeeksi erilaisia ""kriisejä"", oletetun #ilmastonmuutos ympärillä, mikä on seuraava alarmistinen voimasana jolla massat saadaan kuuliaisiksi (ja junnut mielenterveys-palveluiden pariin)? #velka- tai #maahanmuutto kriisistä Pravda ei puhu.. https://t.co/lDsVP2V3Gr","<=18","male"
"349","#ilmastonmuutos'ta voidaan hillitä myös työpaikoilla tehtävin toimin.

#Työtäpäivää-podcastissa aiheesta keskustelevat Maailman ilmatieteen järjestön pääsihteeri @PetteriTaalas  ja @tyoterveys'n tutkimusprofessori @AnnaMariaTeperi

🎙️: https://t.co/W2uxwYLerZ https://t.co/irg9r9VK76",">=40","female"
"350","Miten #ilmastonmuutos muuttaa #työelämä'ämme? Aiheesta keskustelevat - ahdistusta aiheuttamatta ja toiveikkaasti - Maailman ilmatieteen järjestön WMO:n pääsihteeri @PetteriTaalas ja @tyoterveys'n tutkimusprofessori @AnnaMariaTeperi. 
#Työtäpäivää
https://t.co/IhHvHBLtbu",">=40","female"
"351",".@tyoterveys Työtäpäivää-podcastin uusimmassa jaksossa saman aiheen äärellä.

🔹https://t.co/SbLgCETPh3

#Työtäpäivää #työelämä #ilmastonmuutos https://t.co/VPF9qWSfpq https://t.co/KuwDCECsos",">=40","female"
"352","Tuore raportti: Näin ilmastonmuutos vaikuttaa Suomessa tulevaisuudessa – myös talous ja terveys vaakalaudalla
https://t.co/bL5demg2f8
#sää https://t.co/2ki4wAP2rL","<=18","male"
"353","Reetta Vanhanen (vihreät): emme päätä Vantaan ratikasta mutta tämä päätös on oleellinen seudulliselle rautatielle koska ilmastonmuutos ja terveys ja ja ja

Elisa Gebhard (SDP): Jos ei yhtiötä, ei yhteistyötä Vantaan ja Espoon kanssa! Naapurikaupungit haluavat yhtiön!","30-39","male"
"354",".@AaltoUniversity maisema-arkkitehtuuriopiskelijat visioivat ilmastoviisasta rakentamista Lahteen. Luontopohjaisilla ratkaisuilla voidaan vastata moniin yhteiskunnallisiin haasteisiin kuten ilmastonmuutos, luontokato ja kaupunkiympäristön terveyshaitat.
https://t.co/77SAuP5s0g",">=40","male"
"355","#Ilmastonmuutos myötä tuulet, sateet ja helteet ovat lisääntymässä. Ne voivat aiheuttaa asukkaille terveys ja turvallisuus vaikutuksia sekä vahinkoja kiinteistölle, joten niiden vaikutusten ehkäisyyn ja hallintaan on tärkeää varautua. #pelastussuunnitelma #säänääriilmiöt https://t.co/0rJGyJexkz",">=40","male"
"356","Tietoisuus ilmastonmuutoksen vaikutuksista terveyteemme on lisääntynyt vuosien aikana. Professorimme @jouni_jaakkola on mittavalla työllään edistänyt aihepiirin tiedostamista Suomessa ja kansainvälisesti. #ilmastonmuutos #kansanterveys #ympäristöterveys https://t.co/ytBN6LAFZA https://t.co/LDfFo8H4Ir",">=40","male"
"357","Savonia julkaisee kaikille avoimen Ilmastonmuutos ja terveys -opintojakson!
Opintojaksolla perehdytään mm. ilmastonmuutoksen terveysvaikutuksiin.
Tästä pääset ilmoittautumaan: https://t.co/x7JeTJYQQi
Linkki aukeaa kirjautumisikkunaan.
#SavoniaAMK #KestävästiAMK #KestäväKehitys https://t.co/ZAjW5SvKDI","30-39","female"
"358","Kv. podcast-päivän kunniaksi suosittelen testaamaan Työterveyslaitoksen uuden Työtäpäivää-podcastin, jossa aiheina tähän mennessä mm. toimitolojen murros, ilmastonmuutos ja työelämä sekä johtaminen ja tekniikan vaateet 👂 #InternationalPodcastDay  https://t.co/IhHvHBLtbu",">=40","female"
"359","🗣💬 Kolmas 🇪🇺 -kansalaispaneeli pyörähtää käyntiin tänä viikonloppuna!
📢 Aiheina: #ilmastonmuutos #ympäristö #terveys

👉🏽 Paneeleissa satunnaisesti valitut kansalaiset pohtivat EU:n tulevaisuutta.
👉🏽 https://t.co/xg5pHq5RuW

#SinunTulevaisuutesi

Kommentteja viime viikolta ⤵️ https://t.co/GNSSOi5fR0",">=40","male"
"360","Luontopohjaiset ratkaisut vastaavat ihmiskunnan haasteisiin ja tarpeisiin: ilmastonmuutos, ruokaturva, terveys jne. @LiisaRohweder #vastuullisesti. https://t.co/U9kyHhdKsD",">=40","male"
"361","Japanissa kylmää-kahvipavut jäätyy päiväntasaajan lähellä-black out talvi Eurooppaan-Thunbergin  mielenterveys-ilmastomallit kuumenee-HS kirjoittaa soopaa
#ilmastonmuutos #ilmastokriisi #ilmasto #ilmastohätätila #CO2 #IPCC

https://t.co/vNiXyDd5U2 https://t.co/0rYDYSvRTM",">=40","male"
"362","""Ilmastonmuutos voi romuttaa eläkejärjestelmän"", kommentoi sosiaali- ja terveysministeri (joka ei ole Krista Kiuru, toim. huom.).

Mielestäni tämä on hieman outo keppihevonen; Suomen nykyinen eläkejärjestelmä on joka tapauksessa isossa kriisissä jo nyt.

https://t.co/QGnILGRGAO","30-39","male"
"363","1/ Ehdokkaani vuoden mielenterveysteoksi on:

Lukioihin pakolliseksi Juha Pekka Lunkan Maapallon ilmastohistoria (vuoden tiedekirja 2009). Teos voisi suhteuttaa asioita niin, että suureksi paisuneet ilmastopelot eivät hallitsisi nuorten ajattelua ⬇️
#ilmastokriisi #ilmastonmuutos","30-39","male"
"364","📢 Kolmannessa kansalaispaneelissa aiheina mm. #ilmastonmuutos #ympäristö #terveys
🔴 Seuraa suorana klo 14:15 Suomen aikaa https://t.co/9zGvt8FXJr

⁉️ Satunnaisesti valitut kansalaiset pohtivat EU:n tulevaisuutta ja antavat suosituksia jatkotoimia varten.

#SinunTulevaisuutesi https://t.co/QVtKhaSoNX",">=40","male"
"365","Mitä mieltä olet EU:n pandemian torjunnasta? 😷🛑

👉🏽 Kolmas 🇪🇺-kansalaispaneeli jatkuu, aiheina #ilmastonmuutos #ympäristö #terveys

👉🏽 Kansalaiset keskustelevat asiantuntijoiden kanssa

🔴 Katso suorana klo 12 Suomen aikaa: https://t.co/uw55X8yrYa

#SinunTulevaisuutesi https://t.co/KXnFDZtqic",">=40","male"
"366","Elokapina on sen sijaan huolissaan Suomen hallituksen aiheuttamasta turvallisuusuhasta, sillä Suomi aikoo päästöillään pahentaa ilmastokriisiä vielä 14 vuotta. Kiihtyvä ilmastonmuutos laittaa sadat miljoonat ihmishenget vaaraan. Ilmastokriisi on terveys- ja ihmisoikeuskriisi.",">=40","male"
"367","Ympäristön tilaa koskevat uutiset eivät ole pitkään aikaan enää olleet pelkkiä ympäristöuutisia. Ne liittyvät terveyteemme, talouteemme ja mahdollisuuksiin elää hyvää ja merkityksellistä elämää.
@timolehesvirta #luontokato #ilmastonmuutos #COP15 #talous #terveys https://t.co/JbXplWuos6","30-39","male"
"368","Jos apokalyptis-alarmistista ilmastonmuutoslietsontaa ei lopeteta, suomalaiselle yhteiskunnalle aiheutuu mittavat vahingot. 

Miksi ahdistusta lietsotaan jopa verovaroin?

#politiikka #identiteettipolitiikka #ilmastokriisi #mielenterveys #ilmastonmuutos #nuoret #lapset https://t.co/uZFyKbYP6P",">=40","male"
"369","@helsinkiuni Jos apokalyptis-alarmistista ilmastonmuutoslietsontaa ei lopeteta, suomalaiselle yhteiskunnalle aiheutuu mittavat vahingot erityisesti nuorten aikuistuessa.

#politiikka #Vihreät #vasemmisto #identiteettipolitiikka #ilmastokriisi #mielenterveys #ilmastonmuutos #nuoret #lapset",">=40","male"
"370","@TrainFanFinland Saa kertoa mahdollisimman yksinkertaisen ja populistisen mielipiteen vaikeista asioista kuten työllisyys, terveyspalvelut ja ilmastonmuutos ja sen jälkeen jatkaa ristin nikkarointia seuraavaan KKK kokoukseen.",">=40","male"
"371","Marraskuussa pääsen puhumaan #ilmastonmuutos  sopeutumisesta Ympäristöterveyspäiville! Kiinnostavia aiheita ovat myös #kaavoitus ja #liikenne terveysnäkökulmasta tarkasteltuna. https://t.co/WofWIutqHJ",">=40","female"
"372","Syksyn ajankohtaisimpaan sosiaali- ja terveyspolitiikan tapahtumaan #SOTEPOL-päiviin 26.-27.10. avautui lisää paikkoja! Teemoina #toimeentulotuki​uudistus, #ilmastonmuutos, #digitalisaatio, #terveydenlukutaito ja #soteuudistus. Ilmoittaudu heti mukaan 👉 https://t.co/Blv3vjYlHC",">=40","male"
"373","Lehti 7/2021 on ilmestynyt diginä! Aiheina mm.

🏥 terveyskeskustyö Ivalossa
💊 lääkehoidon arviointi
🛑 ikääntyneiden kaltoinkohtelu
🌪️ ilmastonmuutos
👊 väkivallan uhan hallinta
👀 tarkkailutaidot tehohoidossa
👥 virtuaalinen altistusterapia
🧪 laboratorionäytteenotto

1/2 https://t.co/w2zk7rzkry",">=40","female"
"374","Ilmastonmuutos suurin yksittäinen terveysriski ihmiselle. Kaiken muun lisäksi. Siksi tarvitaan enemmän tekoja, ei pelkkiä julistuksia.

#ilmastoteko #ilmastonmuutos 

https://t.co/7vD5Ug2QIf",">=40","male"
"375","@susankuivalaine @INVEST_Flagship @ETKinfo @Ilmakun P.S. Ilmastonmuutos, helleaalto ja terveys -tutkimuksesta olen muuten oppinut, että ihmiset jossain määrin sopeutuvat myös muuttuviin sääolosuhteisiin. Eli sää sitäkin oivallisempi analogia, kun puhuimme esim. ihmisten sopeutumisesta pieniin tuloihin (adaptive preferences).",">=40","female"
"376","@HannelePokka @elokapina Itse näen että Suomen nuorisolla aika monta sellaista huolta, jotka pitää ottaa paljon vakavammin kuin näiden #elokapina ”nuorten” ”huoli”.
Kommenttinsa osoittaneet, kuinka irti #ilmastonmuutos hidastustoimien realiteeteista he ovat.
#mielenterveys",">=40","male"
"377","Maailman terveysjärjestö @WHO pitää #antibioottiresistenssi'ä #ilmastonmuutos'en kaltaisena maailmanlaajuisena uhkana. Siksi antibioottien käytön tulee olla tarkkaan harkittua. Milloin lääkäri määrää #antibiootti'kuurin, milloin taas ei? Lue uusin artsumme https://t.co/2TeI7e7qBD https://t.co/9gADwaibal",">=40","male"
