,screen_name,location,created_at,text,age,gender,is_org
213,547eb2a99146bece6cbb551a48777d7caba4e7375a433f1f7d06aaaca1a6dee3,"Palermo, Sicily",2021-11-16 11:09:22+00:00,"#Salute In #Canada una donna riceve dal medico una diagnosi unica al mondo: per la prima volta, ""sintomi da cambiamento climatico.""
#16novembre #clima #sintomi #diagnosi #medico 
.
.
.
.
https://t.co/lFh55ztGmL",>=40,male,is-org
214,94ab8f4a6d6c5ce14312c8bf8fb887c457e238bfaa6ce46e371ce48d437d781a,Milano,2021-11-15 09:45:21+00:00,"Come il cambiamento climatico influenza negativamente la salute fetale, tra cui i nati morti e il parto prematuro

#climatechange #health #pregnantwomen https://t.co/57s6eM4MYL",>=40,male,non-org
215,7de161ba028ad3fe4e93b1d28707038fd49273060cbc01cd20138f0da7d56e83,,2021-11-14 14:27:33+00:00,"Cambiamento climatico e impatti sulla salute, l’allarme dell’Oms https://t.co/ZDdnqcRZuL via @Rinnovabili.it",<=18,male,is-org
216,9bf81630bbc9bdac9f7dbdbf2770f97eb3128cef72b4fd821fadfef15d4e5124,,2021-11-13 05:20:01+00:00,"Cambiamento climatico e impatti sulla salute, l’allarme dell’Oms 
https://t.co/Vri8GlrI8G 

via @Rinnovabili.it",>=40,male,is-org
217,c34116a1ecdba0fed64d1e11b2e90ae500de906b9f027fbcfd493d8876e22fbb,"Boston, MA",2021-11-21 11:32:02+00:00,"@info_zampa @Mati49346368 @Davide19663174 @saturniatellus @FranceskoNew @EmMicucci @Moonsha72460823 @stefaniaconti @Moonlightshad1 @polina1156 @erretti42 @lucma66 @RobiVil @itosettiMD_MBA @Patriziapattys @miciamiaoo @demian_online @svirgola2 @Honest34492337 @LongCovidItalia @GiudaV @LoGnuSagace @Antonel36628575 @FabrizioChiodo @Cartabellotta @StefanoCavatton @MarceVann @annak65649009 @bioccolo @Antonio_Caramia @CCKKI @iggyHT @tiziueb @ScuolaNoCovid @CasaScrittori @ProfPBianchi @WRicciardi @ideascuola @gianlucac1 @MIsocialTW @robersperanza @MinisteroSalute @istsupsan @ISSalute_it @giorgiogilestro @MMmarco0 @BiologiScienza @AurelianoStingi @SigfridoRanucci Si, Naomi Klein parla di Disaster Economy: terrorismo, cambiamento climatico, virus, usati come clave per aumentare il controllo del popolo, principalmente attraverso il Debito, come ci insegno' buonanima di @davidgraeber . Media mainstream sono complici con la disinformazione.",>=40,male,non-org
218,6787025a2b9b513fa8999f136d1223a457ec01d23d2a532c9bd9537a596361b7,"Brussels, Belgium",2021-11-21 11:30:00+00:00,"🔔🔛Conferenza sul futuro dell'Europa🇪🇺

🗓️Oggi dalle 16:15 alle 17:30 si terrà la 2ª sessione del terzo panel di cittadini.

🗣️Si discuterà di: 
🌍Cambiamento climatico
🌳Ambiente 
🏥Salute

📡Per seguirla in diretta⤵️
https://t.co/VxM3gFIJiQ https://t.co/SlR95AAKoT",>=40,male,is-org
219,30b9cc52db2a8d08ec6b0870995380cf0a96b0f4d5417920c579cbf1bb8ea66d,Roma,2021-11-21 11:00:02+00:00,"🔔🔛Conferenza sul futuro dell'Europa🇪🇺

🗓️Oggi: 16.15/17.30 la seconda sessione del terzo panel dei cittadini:

🗣️Si discuterà di: cambiamento climatico, ambiente e salute.

📺Live: https://t.co/a1Le1BkNvx https://t.co/1MPNiGbOEF",>=40,male,is-org
220,6787025a2b9b513fa8999f136d1223a457ec01d23d2a532c9bd9537a596361b7,"Brussels, Belgium",2021-11-19 13:31:54+00:00,"🔔🔛Conferenza sul futuro dell'Europa🇪🇺

🗓️Oggi pomeriggio dalle 17:00 alle 19:30 si terrà la seconda sessione del terzo panel di cittadini.

🗣️Si discuterà di: cambiamento climatico, ambiente e salute.

📺Seguitela Live⤵️    https://t.co/ioESFQMpBA https://t.co/lyGAHwOzyh",>=40,male,is-org
221,30b9cc52db2a8d08ec6b0870995380cf0a96b0f4d5417920c579cbf1bb8ea66d,Roma,2021-11-19 13:00:02+00:00,"🔔🔛Conferenza sul futuro dell'Europa🇪🇺

🗓️Oggi: 17.00/19.30 la seconda sessione del terzo panel dei cittadini:

🗣️Si discuterà di: cambiamento climatico, ambiente e salute.

📺Live: https://t.co/vWH2IvCVxc https://t.co/tE4UcdaSN8",>=40,male,is-org
222,6787025a2b9b513fa8999f136d1223a457ec01d23d2a532c9bd9537a596361b7,"Brussels, Belgium",2021-11-19 10:45:12+00:00,"🔔🔜Conferenza sul futuro dell'Europa:
🗓 dal 19 al 21 novembre si terrà la seconda sessione del terzo panel di cittadini.

I temi del dibattito saranno: 
🌍 cambiamento climatico
🌳 ambiente 
🏥salute

ℹ️Scopri tutti i dettagli⤵️
https://t.co/I4KUGKxVRr https://t.co/I4Gu4JooVM",>=40,male,is-org
223,30b9cc52db2a8d08ec6b0870995380cf0a96b0f4d5417920c579cbf1bb8ea66d,Roma,2021-11-19 09:25:28+00:00,"🔔🔜Conferenza sul futuro dell'Europa:
dal 19 al 21 novembre si terrà la seconda sessione del terzo panel dei cittadini.

I temi che verranno dibattuti sono: cambiamento climatico, ambiente e salute.

ℹ️Scopri tutti i dettagli: https://t.co/s7JlCkUwSl https://t.co/ak00ctRtQP",>=40,male,is-org
224,9053c9176c8c42e7e66f7ef939ad6c87022591be8dafa3f67416c9051948b95e,Italia,2021-11-19 08:32:00+00:00,"Segui il #FestivaldelFuturo esperti di fama internazionale si confrontano sui grandi temi come salute, ambiente e molto altro.
Sabato 20 novembre alle 16.30 @Dospe modererà la tavola rotonda “Cambiamento climatico: quanto tempo abbiamo?""
Info su: https://t.co/3OdAJG9qWZ https://t.co/nR0VSx8vIl",>=40,male,is-org
225,6fc9bff832026daee7c655f055dfb8598c779bc6c101f171080a0b0203e2e837,Gomblotto Location,2021-11-19 01:22:18+00:00,"Cambiamento Climatico, un problema di salute pubblica - News 24 ore #clima  https://t.co/5jndrv8obR",<=18,male,non-org
226,59da19647922e78c7c20c79416f10d60b41479b22e2cbc6050d113b5ae20503e,,2021-11-27 21:28:39+00:00,"L'""eco-ansia"", un nemico invisibile che sta mettendo a repentaglio la nostra salute mentale. Così il cambiamento climatico sta infatti lentamente intaccando anche il nostro equilibrio psicologico. E le donne e i giovani sono le categorie più a rischio https://t.co/POStRLeXhr",>=40,male,is-org
227,d6d1c64e5d350c5df32ea3243be77e6965d97741876f1c074876760b4b3e1720,,2021-11-25 14:10:07+00:00,Il cambiamento climatico incide sulla #salutementale dei giovani 🌪️ https://t.co/huKkhCogBl | #Fenascop https://t.co/wpVDGS4qt8,19-29,male,is-org
228,c784c225cad7ccdd1d052100b6c2fa3f7c104d06499faf14ee1dbd394593f3a5,Italia,2021-11-25 10:13:33+00:00,"""Gli esperti di salute si incontrano per discutere il misterioso aumento degli attacchi di cuore tra giovani precedentemente sani, concludendo che probabilmente è dovuto al cambiamento climatico"".
Ah, sì: quello è proprio un elefante, ma sembra che nessuno se ne stia accorgendo. https://t.co/fxgvE0IyW5",>=40,male,non-org
229,06dd928a29796a8381b6d5e8e0ec51c89d90c0b1501653931f0a36245587c929,,,,>=40,male,is-org
230,6787025a2b9b513fa8999f136d1223a457ec01d23d2a532c9bd9537a596361b7,"Brussels, Belgium",2021-11-21 15:15:00+00:00,"🔴LIVE adesso!

🗓️2ª sessione del terzo panel di cittadini alla Conferenza sul futuro dell'Europa🇪🇺

📑I temi in agenda: 
🌍Cambiamento climatico
🌳Ambiente 
🏥Salute

ℹ️ Più info sul panel⤵️
https://t.co/g9R6IHrMxT

📡Seguila in diretta⤵️
https://t.co/VxM3gG0kHq https://t.co/U9ZR2cySoo",>=40,male,is-org
231,0510c859be168ef50a7cc60c180af8e6c6f624a16e3e505a46df9d5f518f7c70,"Turijn, Piemonte",2021-12-06 08:31:24+00:00,"La nuova sfida di Agroinnova: studiare come il cambiamento climatico influenza la ""salute"" di ciò che mangiamo https://t.co/UJNYTyXyfk",>=40,male,is-org
232,0f627a2f28d462bd5d5667b8e53b7dcf9d7e5554d0fb26e3a9fb6a90f8b46db7,Italia,2021-12-03 15:41:44+00:00,"Le principali priorità per il futuro secondo i giovani italiani? Lavoro, salute e cambiamento climatico.

📊 Fonte: sondaggio Quorum/YouTrend per @SkyTG24 https://t.co/LW5WdBM5XM",>=40,male,is-org
233,48884406b581ec00bd711592e5a27dca61a1d0260f4f0f0277bc10c71e72130d,"Roma, Italia",2021-12-03 11:05:50+00:00,"Figc e Parlamento europeo insieme contro il cambiamento climatico
https://t.co/rvlRvkKz65
@ScuolaSantAnna @EURACTIVItalia @EURACTIV @SporteSaluteSpA @UEFAcom_IT https://t.co/ShxEm5Koaz",>=40,male,is-org
234,fe65d60359dc0121ee73d8b31a69f7a6e8263d64b1815c775d6961f29557dad3,Torino (Italy),2021-12-11 19:47:24+00:00,"Secondo gli scienziati, infatti, lo scioglimento dei ghiacciai dovuto al cambiamento climatico aumenterebbe il rischio che i virus diventino in grado di infettare nuovi ospiti, con potenziali rischi per la nostra salute
https://t.co/xXK5s46l8p",<=18,female,non-org
235,7d55243e21b31df9959199a40e4321874d0fa1ecfc20e13027f938c753928fa4,"Bergamo, Italia",2021-12-09 08:49:00+00:00,"Il cambiamento climatico aumenta il rischio di mortalità soprattutto per i più vulnerabili:
⁣⁣- lavoratori all'aperto⁣⁣
- persone con condizioni fragili di salute 
- anziani
- bambini
- persone con svantaggio economico
⁣⁣⁣⁣La crisi climatica nuoce alla nostra #salute. https://t.co/UZz82VUK9v",>=40,male,is-org
236,443bdbed593624ca6671e92c98ea96b25a61d8265f9785af9aecb4d2c71a65d6,Europe 🇪🇺,2021-12-08 10:25:52+00:00,"@SaluteLazio Si guarda il dito ma nn la Luna.
Il cambiamento climatico è la vera problematica di sopravvivenza, nn questo.
Il vero problema sono l evasione, la Criminalità, l incompetenza che ci tolgono i diritti e la vita oltre alle le libertà.
È una guerra dell irrilevanza e insostenibilità",>=40,male,non-org
237,3e2944d458bac4b8e6c20af9a529e63a948ff8a6d7a486f1fcf093bb0b06bced,Italia,2021-12-23 14:52:34+00:00,"Cuba ha ridotto drasticamente la propria impronta ecologica, migliorando la salute ambientale, rafforzando la resistenza al cambiamento climatico e rompendo radicalmente con prodotti chimici e pesticidi nocivi. &gt;",>=40,male,non-org
238,7d55243e21b31df9959199a40e4321874d0fa1ecfc20e13027f938c753928fa4,"Bergamo, Italia",2021-12-20 09:55:00+00:00,"Bruciare combustibili fossili guida il cambiamento climatico e causa inquinamento atmosferico che porta cancro ai polmoni, ictus e malattie cardiache. L'inquinamento atmosferico causa 13 morti al minuto in tutto il mondo. Lo sapevi?

La crisi climatica nuoce alla nostra salute. https://t.co/FZlY3ZoR2O",>=40,male,is-org
239,ae5e6d19dab32d1cb785598bd0cf931e1a3a91e436ec8022c2518855207d2071,,2021-12-19 08:58:24+00:00,"@arcoberici @durezzadelviver Magri andrà così ""eccesso di mortalità strettamente connesso al cambiamento climatico. La salute dei cittadini è fortemente a rischio. Ciò impone la necessità di black out energetici."" E tutti felici e sereni perché sentono che i vari governi tutelano la loro salute...",>=40,male,is-org
240,de470ccf9d4d8796f9bcf6010d6263fbcc72d83bf44a8c668a996f78edce601d,"Vicenza, Italy",2021-12-31 13:12:48+00:00,Tutto ci pone di fronte al nostro modello occidentale. Dalla pandemia alla gestione del cambiamento climatico. La salute globale come via di ripensamento. https://t.co/RpJnAc8EDw,>=40,female,non-org
